file,new_id,orig_id
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_10_stageii.npy,001005_00,010210
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_10_stageii.npy,001005_01,004079
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_11_stageii.npy,001006_00,012998
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_12_stageii.npy,001007_00,001981
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_13_stageii.npy,001008_00,002527
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_14_stageii.npy,001009_00,008960
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_15_stageii.npy,001010_00,013137
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_16_stageii.npy,001011_00,010094
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_17_stageii.npy,001012_00,005830
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_18_stageii.npy,001013_00,009066
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_19_stageii.npy,001014_00,011772
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_20_stageii.npy,001016_00,003328
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_20_stageii.npy,001016_01,007354
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_20_stageii.npy,001016_02,003834
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_21_stageii.npy,001017_00,014065
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_3_stageii.npy,001019_00,013903
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_4_stageii.npy,001020_00,014247
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_5_stageii.npy,001021_00,002278
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_6_stageii.npy,001022_00,007690
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_7_stageii.npy,001023_00,010859
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_8_stageii.npy,001024_00,009517
pose_data_amass/BMLmovi/Subject_44_F_MoSh/Subject_44_F_9_stageii.npy,001025_00,007765
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_10_stageii.npy,001026_00,007908
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_10_stageii.npy,001026_01,005371
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_11_stageii.npy,001027_00,010805
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_12_stageii.npy,001028_00,012019
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_13_stageii.npy,001029_00,008218
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_14_stageii.npy,001030_00,007714
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_15_stageii.npy,001031_00,004902
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_16_stageii.npy,001032_00,005326
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_17_stageii.npy,001033_00,001977
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_18_stageii.npy,001034_00,004541
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_19_stageii.npy,001035_00,009875
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_20_stageii.npy,001037_00,001621
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_20_stageii.npy,001037_01,014615
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_21_stageii.npy,001038_00,007693
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_3_stageii.npy,001040_00,005856
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_4_stageii.npy,001041_00,006409
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_5_stageii.npy,001042_00,000536
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_6_stageii.npy,001043_00,012619
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_7_stageii.npy,001044_00,012771
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_8_stageii.npy,001045_00,014004
pose_data_amass/BMLmovi/Subject_45_F_MoSh/Subject_45_F_9_stageii.npy,001046_00,012354
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_10_stageii.npy,001047_00,002021
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_10_stageii.npy,001047_01,012140
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_11_stageii.npy,001048_00,007517
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_12_stageii.npy,001049_00,000366
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_13_stageii.npy,001050_00,006043
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_14_stageii.npy,001051_00,008977
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_15_stageii.npy,001052_00,009028
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_16_stageii.npy,001053_00,012975
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_17_stageii.npy,001054_00,014324
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_18_stageii.npy,001055_00,009108
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_19_stageii.npy,001056_00,007453
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_20_stageii.npy,001058_00,011650
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_20_stageii.npy,001058_01,000974
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_21_stageii.npy,001059_00,011476
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_3_stageii.npy,001061_00,006571
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_4_stageii.npy,001062_00,013062
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_5_stageii.npy,001063_00,014474
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_6_stageii.npy,001064_00,010233
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_7_stageii.npy,001065_00,013287
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_8_stageii.npy,001066_00,013648
pose_data_amass/BMLmovi/Subject_46_F_MoSh/Subject_46_F_9_stageii.npy,001067_00,008200
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_10_stageii.npy,001068_00,001919
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_10_stageii.npy,001068_01,007486
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_11_stageii.npy,001069_00,008905
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_12_stageii.npy,001070_00,010625
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_13_stageii.npy,001071_00,006963
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_14_stageii.npy,001072_00,010689
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_15_stageii.npy,001073_00,001988
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_16_stageii.npy,001074_00,009940
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_17_stageii.npy,001075_00,000233
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_18_stageii.npy,001076_00,000493
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_19_stageii.npy,001077_00,013459
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_20_stageii.npy,001079_00,000408
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_20_stageii.npy,001079_01,010483
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_21_stageii.npy,001080_00,013921
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_3_stageii.npy,001082_00,004736
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_4_stageii.npy,001083_00,001948
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_5_stageii.npy,001084_00,007725
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_6_stageii.npy,001085_00,014049
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_7_stageii.npy,001086_00,013398
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_8_stageii.npy,001087_00,004660
pose_data_amass/BMLmovi/Subject_47_F_MoSh/Subject_47_F_9_stageii.npy,001088_00,008290
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_10_stageii.npy,001089_00,007827
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_10_stageii.npy,001089_01,011104
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_11_stageii.npy,001090_00,007482
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_12_stageii.npy,001091_00,012547
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_13_stageii.npy,001092_00,010967
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_14_stageii.npy,001093_00,010966
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_15_stageii.npy,001094_00,005208
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_16_stageii.npy,001095_00,009826
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_17_stageii.npy,001096_00,000103
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_18_stageii.npy,001097_00,012499
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_19_stageii.npy,001098_00,014100
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_20_stageii.npy,001100_00,014172
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_20_stageii.npy,001100_01,003047
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_21_stageii.npy,001101_00,000321
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_3_stageii.npy,001103_00,004026
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_4_stageii.npy,001104_00,010477
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_5_stageii.npy,001105_00,000461
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_6_stageii.npy,001106_00,011980
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_7_stageii.npy,001107_00,007275
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_8_stageii.npy,001108_00,007571
pose_data_amass/BMLmovi/Subject_48_F_MoSh/Subject_48_F_9_stageii.npy,001109_00,004813
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_10_stageii.npy,001130_00,005665
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_10_stageii.npy,001130_01,001549
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_11_stageii.npy,001131_00,011589
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_12_stageii.npy,001132_00,001667
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_13_stageii.npy,001133_00,005392
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_14_stageii.npy,001134_00,004075
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_15_stageii.npy,001135_00,007433
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_16_stageii.npy,001136_00,005923
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_17_stageii.npy,001137_00,001278
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_18_stageii.npy,001138_00,011971
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_19_stageii.npy,001139_00,003364
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_20_stageii.npy,001141_00,000811
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_20_stageii.npy,001141_01,008120
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_21_stageii.npy,001142_00,007117
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_3_stageii.npy,001144_00,009559
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_4_stageii.npy,001145_00,004382
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_5_stageii.npy,001146_00,000887
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_6_stageii.npy,001147_00,000985
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_7_stageii.npy,001148_00,012646
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_8_stageii.npy,001149_00,005510
pose_data_amass/BMLmovi/Subject_4_F_MoSh/Subject_4_F_9_stageii.npy,001150_00,014231
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_10_stageii.npy,001151_00,007190
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_10_stageii.npy,001151_01,009154
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_11_stageii.npy,001152_00,002297
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_12_stageii.npy,001153_00,012796
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_13_stageii.npy,001154_00,012237
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_14_stageii.npy,001155_00,006897
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_15_stageii.npy,001156_00,008197
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_16_stageii.npy,001157_00,002166
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_17_stageii.npy,001158_00,013184
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_18_stageii.npy,001159_00,006619
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_19_stageii.npy,001160_00,005726
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_20_stageii.npy,001162_00,000638
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_20_stageii.npy,001162_01,003132
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_21_stageii.npy,001163_00,001287
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_3_stageii.npy,001165_00,010182
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_4_stageii.npy,001166_00,004810
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_4_stageii.npy,001166_01,003118
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_5_stageii.npy,001167_00,005851
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_6_stageii.npy,001168_00,002546
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_7_stageii.npy,001169_00,000406
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_8_stageii.npy,001170_00,009527
pose_data_amass/BMLmovi/Subject_50_F_MoSh/Subject_50_F_9_stageii.npy,001171_00,001330
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_10_stageii.npy,001172_00,001342
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_10_stageii.npy,001172_01,006635
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_11_stageii.npy,001173_00,000543
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_12_stageii.npy,001174_00,007596
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_13_stageii.npy,001175_00,001795
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_14_stageii.npy,001176_00,006245
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_15_stageii.npy,001177_00,009687
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_16_stageii.npy,001178_00,013463
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_17_stageii.npy,001179_00,005721
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_18_stageii.npy,001180_00,005134
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_19_stageii.npy,001181_00,001979
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_20_stageii.npy,001183_00,006819
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_20_stageii.npy,001183_01,014279
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_21_stageii.npy,001184_00,013802
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_3_stageii.npy,001186_00,004543
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_4_stageii.npy,001187_00,000914
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_5_stageii.npy,001188_00,011494
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_6_stageii.npy,001189_00,011899
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_7_stageii.npy,001190_00,012817
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_7_stageii.npy,001190_01,000126
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_8_stageii.npy,001191_00,009021
pose_data_amass/BMLmovi/Subject_51_F_MoSh/Subject_51_F_9_stageii.npy,001192_00,010172
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_10_stageii.npy,001193_00,009766
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_10_stageii.npy,001193_01,000197
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_11_stageii.npy,001194_00,000332
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_12_stageii.npy,001195_00,002955
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_13_stageii.npy,001196_00,003292
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_14_stageii.npy,001197_00,002307
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_15_stageii.npy,001198_00,010602
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_16_stageii.npy,001199_00,009333
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_17_stageii.npy,001200_00,009771
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_18_stageii.npy,001201_00,005795
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_19_stageii.npy,001202_00,003080
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_20_stageii.npy,001204_00,012760
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_20_stageii.npy,001204_01,007237
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_21_stageii.npy,001205_00,001951
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_3_stageii.npy,001207_00,005835
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_4_stageii.npy,001208_00,012223
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_5_stageii.npy,001209_00,012661
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_6_stageii.npy,001210_00,000010
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_7_stageii.npy,001211_00,005733
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_8_stageii.npy,001212_00,003160
pose_data_amass/BMLmovi/Subject_52_F_MoSh/Subject_52_F_9_stageii.npy,001213_00,004232
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_10_stageii.npy,001214_00,011033
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_10_stageii.npy,001214_01,006478
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_11_stageii.npy,001215_00,012346
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_12_stageii.npy,001216_00,012601
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_13_stageii.npy,001217_00,012990
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_14_stageii.npy,001218_00,008659
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_14_stageii.npy,001218_01,003385
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_15_stageii.npy,001219_00,005722
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_16_stageii.npy,001220_00,008996
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_17_stageii.npy,001221_00,009180
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_18_stageii.npy,001222_00,011669
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_19_stageii.npy,001223_00,005396
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_20_stageii.npy,001225_00,007749
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_20_stageii.npy,001225_01,006248
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_21_stageii.npy,001226_00,001047
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_3_stageii.npy,001228_00,009067
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_4_stageii.npy,001229_00,000451
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_5_stageii.npy,001230_00,009026
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_6_stageii.npy,001231_00,002924
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_7_stageii.npy,001232_00,010758
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_8_stageii.npy,001233_00,003239
pose_data_amass/BMLmovi/Subject_53_F_MoSh/Subject_53_F_9_stageii.npy,001234_00,013636
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_10_stageii.npy,001235_00,005658
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_10_stageii.npy,001235_01,001510
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_11_stageii.npy,001236_00,007983
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_12_stageii.npy,001237_00,000057
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_13_stageii.npy,001238_00,005607
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_14_stageii.npy,001239_00,009792
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_15_stageii.npy,001240_00,000051
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_16_stageii.npy,001241_00,008932
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_17_stageii.npy,001242_00,013047
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_18_stageii.npy,001243_00,002973
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_19_stageii.npy,001244_00,002252
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_20_stageii.npy,001246_00,010883
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_20_stageii.npy,001246_01,001467
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_21_stageii.npy,001247_00,007302
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_3_stageii.npy,001249_00,003122
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_4_stageii.npy,001250_00,002318
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_5_stageii.npy,001251_00,012515
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_6_stageii.npy,001252_00,011574
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_7_stageii.npy,001253_00,006395
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_8_stageii.npy,001254_00,014246
pose_data_amass/BMLmovi/Subject_54_F_MoSh/Subject_54_F_9_stageii.npy,001255_00,001522
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_10_stageii.npy,001256_00,006334
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_10_stageii.npy,001256_01,007772
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_11_stageii.npy,001257_00,004865
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_12_stageii.npy,001258_00,008389
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_13_stageii.npy,001259_00,011553
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_14_stageii.npy,001260_00,008074
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_15_stageii.npy,001261_00,007531
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_16_stageii.npy,001262_00,002251
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_17_stageii.npy,001263_00,013221
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_18_stageii.npy,001264_00,007084
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_19_stageii.npy,001265_00,000545
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_20_stageii.npy,001267_00,010794
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_20_stageii.npy,001267_01,012516
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_21_stageii.npy,001268_00,009155
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_3_stageii.npy,001270_00,012297
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_4_stageii.npy,001271_00,006707
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_5_stageii.npy,001272_00,008862
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_6_stageii.npy,001273_00,011137
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_7_stageii.npy,001274_00,000258
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_8_stageii.npy,001275_00,011851
pose_data_amass/BMLmovi/Subject_55_F_MoSh/Subject_55_F_9_stageii.npy,001276_00,002767
pose_data_amass/BMLmovi/Subject_56_F_MoSh/Subject_56_F_10_stageii.npy,001277_00,008433
pose_data_amass/BMLmovi/Subject_56_F_MoSh/Subject_56_F_10_stageii.npy,001277_01,005511
pose_data_amass/BMLmovi/Subject_56_F_MoSh/Subject_56_F_11_stageii.npy,001278_00,005548
pose_data_amass/BMLmovi/Subject_56_F_MoSh/Subject_56_F_12_stageii.npy,001279_00,013589
pose_data_amass/BMLmovi/Subject_56_F_MoSh/Subject_56_F_13_stageii.npy,001280_00,004961
pose_data_amass/BMLmovi/Subject_56_F_MoSh/Subject_56_F_14_stageii.npy,001281_00,002137
pose_data_amass/BMLmovi/Subject_56_F_MoSh/Subject_56_F_15_stageii.npy,001282_00,003843
